1.018237	38.85784	13.76335
3.165747	38.8576	13.75833
5.464963	38.85737	13.75399
7.920377	38.85686	13.75068
10.5366	38.85621	13.74711
13.31838	38.85575	13.74464
16.27059	38.85539	13.74289
19.39821	38.85513	13.74173
22.70639	38.85503	13.74105
26.2004	38.85482	13.74036
29.88564	38.85475	13.73998
33.76767	38.85455	13.73946
37.85219	38.85447	13.73913
42.14504	38.85428	13.73872
46.65221	38.8541	13.73836
51.37986	38.85393	13.73807
56.33429	38.85376	13.73779
61.52196	38.8536	13.73752
66.94949	38.85344	13.73727
72.62369	38.8533	13.73707
78.5515	38.8532	13.73693
84.74004	38.85314	13.73689
91.19663	38.85309	13.73687
97.92873	38.85303	13.73686
104.944	38.85297	13.73686
112.2502	38.8529	13.73687
119.8554	38.85282	13.73689
127.7678	38.85274	13.73691
135.9958	38.85265	13.73694
144.5479	38.85255	13.73698
153.4328	38.85245	13.73705
162.6596	38.85234	13.73715
172.2374	38.85223	13.73726
182.1754	38.85212	13.73738
192.4831	38.85199	13.7375
203.1704	38.85187	13.73766
214.2472	38.85173	13.73784
225.7234	38.8516	13.73804
237.6095	38.85146	13.73826
249.9158	38.85132	13.73849
262.6532	38.85117	13.73875
275.8325	38.85102	13.73903
289.4648	38.85087	13.73932
303.5613	38.85071	13.73962
318.1335	38.85056	13.73995
333.1931	38.8504	13.7403
348.752	38.85024	13.74067
364.822	38.85008	13.74105
381.4154	38.84993	13.74146
398.5447	38.84977	13.74189
416.2223	38.84961	13.74233
434.4611	38.84946	13.74279
453.2738	38.84931	13.74327
472.6735	38.84915	13.74375
492.6735	38.849	13.74425
513.287	38.84885	13.74475
534.5276	38.8487	13.74526
556.4089	38.84855	13.74577
578.9446	38.84839	13.74628
602.1486	38.84824	13.74678
626.0349	38.84809	13.7473
650.6176	38.84794	13.74778
675.9107	38.84778	13.74823
701.9286	38.84762	13.74867
728.6856	38.84745	13.74909
756.196	38.84729	13.74949
784.4743	38.84712	13.74987
813.5349	38.84695	13.75023
843.3922	38.84677	13.75054
874.0607	38.84659	13.75082
905.5548	38.8464	13.75106
937.8891	38.84621	13.75127
971.0779	38.84601	13.75143
1005.135	38.8458	13.75154
1040.076	38.84557	13.75155
1075.914	38.84533	13.75151
1112.664	38.84508	13.7514
1150.338	38.84481	13.75123
1188.952	38.84448	13.75077
1228.519	38.84408	13.75009
1269.052	38.84369	13.74938
1310.564	38.84332	13.74875
1353.069	38.84298	13.74817
1396.58	38.84259	13.74738
1441.109	38.84207	13.74611
1486.668	38.84144	13.74448
1533.269	38.8408	13.74277
1580.925	38.8401	13.74085
1629.647	38.83941	13.73891
1679.445	38.83863	13.73669
1730.33	38.83776	13.73411
1782.314	38.83683	13.73129
1835.405	38.83584	13.72818
1889.613	38.83487	13.72505
1944.947	38.83393	13.72195
2001.417	38.83309	13.71907
2059.029	38.83227	13.71622
2117.792	38.8314	13.71322
2177.714	38.83026	13.70931
2238.8	38.82908	13.70524
2301.058	38.82856	13.70322
2364.492	38.82816	13.70152
2429.108	38.82805	13.70053
2494.91	38.82803	13.69984
2561.903	38.82832	13.70006
2630.09	38.82871	13.70059
2699.474	38.82904	13.70105
2770.057	38.82924	13.70114
2841.841	38.82942	13.7012
2914.827	38.82966	13.7013
2989.016	38.82986	13.70123
3064.407	38.83006	13.70103
3141.001	38.83023	13.70072
3218.796	38.83037	13.70027
3297.79	38.83044	13.69959
3377.981	38.83044	13.69864
3459.366	38.83071	13.69837
3541.942	38.83091	13.69793
3625.704	38.83035	13.69512
3710.647	38.82984	13.69269
3796.768	38.8296	13.69105
3884.06	38.82922	13.68957
3972.516	38.82805	13.68566
